transaction_id,user_id,user_spending_profile,user_bank_preference,platform,category,transaction_amount_inr,payment_method,bank,card_network,cashback_percentage,max_cashback_inr,min_transaction_inr,offer_applicable,actual_cashback_inr,effective_savings_pct,offer_valid_days,offer_start_date,offer_end_date,offer_description,offer_rank_score
TXN102776,F10860D4,Occasional Buyer,ICICI,Flipkart,Fashion,1431.5,UPI,PhonePe,N/A,3,1000,199,True,42.95,3.0003,30,2024-06-29,2024-07-29,Flat 3% discount on Flipkart order via PhonePe UPI. Max benefit Rs.1000. Min order Rs.199.,3.5003
TXN102777,88DB2676,High Spender,No Preference,BigBasket,Grocery,2159.3,Debit Card,HDFC,Visa,12,250,2999,False,0.0,0.0,60,2024-04-21,2024-06-20,Exclusive HDFC offer: 12% instant discount on BigBasket via Debit Card. Max savings Rs.250. Min purchase Rs.2999.,0.0
TXN102778,AE5105F6,Moderate Spender,No Preference,MakeMyTrip,Travel,27052.34,UPI,Axis,N/A,5,300,499,True,300.0,1.109,30,2024-05-03,2024-06-02,Get flat 5% off with Axis UPI on MakeMyTrip. Maximum discount Rs.300. Valid on orders above Rs.499.,1.609
TXN102779,B3463BC4,High Spender,HDFC,Zomato,Food Delivery,1018.33,UPI,IDFC,N/A,8,75,1499,False,0.0,0.0,14,2024-02-01,2024-02-15,Use your IDFC N/A card and earn 8% cashback capped at Rs.75. Applicable on Food Delivery orders over Rs.1499.,0.0
TXN102780,0AA65D0A,High Spender,Kotak,BigBasket,Grocery,2333.16,UPI,HDFC,N/A,15,200,1999,True,200.0,8.5721,7,2024-11-03,2024-11-10,Exclusive HDFC offer: 15% instant discount on BigBasket via UPI. Max savings Rs.200. Min purchase Rs.1999.,9.0721
TXN102781,4A1FCDAA,Moderate Spender,ICICI,Blinkit,Grocery,2608.42,Wallet,Paytm,N/A,15,50,499,True,50.0,1.9169,30,2024-05-18,2024-06-17,15% cashback up to Rs.50 on Grocery purchases using Paytm Wallet. Min transaction Rs.499.,2.4169
TXN102782,6D6E4AFD,Moderate Spender,HDFC,Amazon,Electronics,40104.3,Credit Card,PhonePe,Mastercard,7,250,999,True,250.0,0.6234,14,2024-09-07,2024-09-21,7% cashback for PhonePe Mastercard cardholders on Electronics items at Amazon. Cap Rs.250 Threshold Rs.999.,1.1234
TXN102783,99764782,Moderate Spender,Axis,Myntra,Beauty,1912.79,Net Banking,Yes Bank,N/A,3,500,499,True,57.38,2.9998,60,2024-07-01,2024-08-30,3% cashback for Yes Bank N/A cardholders on Beauty items at Myntra. Cap Rs.500 Threshold Rs.499.,3.4998
TXN102784,137FE2E6,Moderate Spender,SBI,MakeMyTrip,Travel,28755.98,Credit Card,Kotak,Amex,3,100,2999,True,100.0,0.3478,60,2024-08-07,2024-10-06,Get flat 3% off with Kotak Credit Card on MakeMyTrip. Maximum discount Rs.100. Valid on orders above Rs.2999.,0.8478
TXN102785,8569FD82,Moderate Spender,Kotak,Zomato,Food Delivery,969.74,Debit Card,PNB,Visa,5,75,1999,False,0.0,0.0,7,2024-11-24,2024-12-01,Get flat 5% off with PNB Debit Card on Zomato. Maximum discount Rs.75. Valid on orders above Rs.1999.,0.0
TXN102786,D5185CBA,High Spender,ICICI,Zomato,Food Delivery,739.5,Net Banking,Paytm,N/A,10,750,499,True,73.95,10.0,30,2024-08-16,2024-09-15,10% cashback for Paytm N/A cardholders on Food Delivery items at Zomato. Cap Rs.750 Threshold Rs.499.,10.5
TXN102787,82D05278,Moderate Spender,No Preference,IRCTC,Travel,41904.63,Wallet,Paytm,N/A,2,150,4999,True,150.0,0.358,7,2024-12-18,2024-12-25,Get flat 2% off with Paytm Wallet on IRCTC. Maximum discount Rs.150. Valid on orders above Rs.4999.,0.858
TXN102788,912FB01C,Occasional Buyer,SBI,IRCTC,Travel,29233.25,UPI,IDFC,N/A,15,75,1499,True,75.0,0.2566,14,2024-02-13,2024-02-27,Get flat 15% off with IDFC UPI on IRCTC. Maximum discount Rs.75. Valid on orders above Rs.1499.,0.7566
TXN102789,1B037C39,Moderate Spender,ICICI,Amazon,Fashion,6922.81,UPI,Paytm,N/A,3,50,199,True,50.0,0.7223,30,2024-05-08,2024-06-07,Exclusive Paytm offer: 3% instant discount on Amazon via UPI. Max savings Rs.50. Min purchase Rs.199.,1.2223
TXN102790,A7A4E3F8,High Spender,ICICI,Myntra,Beauty,1663.48,Debit Card,SBI,Amex,3,200,499,True,49.9,2.9997,14,2024-12-19,2025-01-02,3% cashback up to Rs.200 on Beauty purchases using SBI Debit Card. Min transaction Rs.499.,3.4997
TXN102791,60C9895C,Low Spender,Axis,Swiggy,Food Delivery,1391.8,Net Banking,Yes Bank,N/A,7,250,499,True,97.43,7.0003,60,2024-09-17,2024-11-16,7% cashback up to Rs.250 on Food Delivery purchases using Yes Bank Net Banking. Min transaction Rs.499.,7.5003
TXN102792,D47D51CA,Frequent Buyer,Axis,Blinkit,Grocery,2105.37,Credit Card,HDFC,Mastercard,7,750,1999,True,147.38,7.0002,14,2024-01-21,2024-02-04,7% cashback up to Rs.750 on Grocery purchases using HDFC Credit Card. Min transaction Rs.1999.,7.5002
TXN102793,15FF1178,Frequent Buyer,HDFC,Amazon,Fashion,2087.8,Debit Card,IDFC,Amex,15,500,1999,True,313.17,15.0,30,2024-07-25,2024-08-24,IDFC Debit Card users get 15% back on Amazon purchases in Fashion. Offer capped at Rs.500 min spend Rs.1999.,15.5
TXN102794,8DE99B42,Occasional Buyer,HDFC,Nykaa,Beauty,2897.88,UPI,PNB,N/A,2,150,1499,True,57.96,2.0001,30,2024-08-03,2024-09-02,Exclusive PNB offer: 2% instant discount on Nykaa via UPI. Max savings Rs.150. Min purchase Rs.1499.,2.5001
TXN102795,9C5D7BA2,Moderate Spender,No Preference,BigBasket,Grocery,1255.01,Net Banking,BOB,N/A,8,75,1999,False,0.0,0.0,30,2024-07-29,2024-08-28,Exclusive BOB offer: 8% instant discount on BigBasket via Net Banking. Max savings Rs.75. Min purchase Rs.1999.,0.0
TXN102796,3E6C609D,Low Spender,Axis,MakeMyTrip,Travel,11792.62,Credit Card,BOB,RuPay,3,500,2999,True,353.78,3.0,90,2024-12-11,2025-03-11,Flat 3% discount on MakeMyTrip order via BOB Credit Card. Max benefit Rs.500. Min order Rs.2999.,3.5
TXN102797,EFCF22D2,Frequent Buyer,SBI,IRCTC,Travel,17706.03,Net Banking,HDFC,N/A,2,150,999,True,150.0,0.8472,60,2024-06-10,2024-08-09,Use your HDFC N/A card and earn 2% cashback capped at Rs.150. Applicable on Travel orders over Rs.999.,1.3472
TXN102798,3DE02205,Frequent Buyer,Axis,BigBasket,Grocery,2021.05,Credit Card,HDFC,Mastercard,5,100,1999,True,100.0,4.9479,7,2024-05-15,2024-05-22,HDFC Credit Card users get 5% back on BigBasket purchases in Grocery. Offer capped at Rs.100 min spend Rs.1999.,5.4479
TXN102799,1C32A6F6,Occasional Buyer,Kotak,MakeMyTrip,Travel,23751.64,Debit Card,Axis,Amex,12,300,199,True,300.0,1.2631,30,2024-02-05,2024-03-06,Save up to Rs.300 with 12% cashback on Travel using Axis Debit Card. Minimum cart value Rs.199.,1.7631
TXN102800,BA98ECC1,Occasional Buyer,SBI,Zomato,Food Delivery,399.6,Net Banking,HDFC,N/A,3,150,4999,False,0.0,0.0,14,2024-04-01,2024-04-15,Use your HDFC N/A card and earn 3% cashback capped at Rs.150. Applicable on Food Delivery orders over Rs.4999.,0.0
TXN102801,58C8E327,Low Spender,Kotak,Zomato,Food Delivery,1011.81,Debit Card,Kotak,Mastercard,5,100,1999,False,0.0,0.0,7,2024-02-14,2024-02-21,Save up to Rs.100 with 5% cashback on Food Delivery using Kotak Debit Card. Minimum cart value Rs.1999.,0.0
TXN102802,F18EA147,Occasional Buyer,ICICI,Blinkit,Grocery,369.06,Net Banking,PhonePe,N/A,10,150,199,True,36.91,10.0011,90,2024-08-27,2024-11-25,Exclusive PhonePe offer: 10% instant discount on Blinkit via Net Banking. Max savings Rs.150. Min purchase Rs.199.,10.5011
TXN102803,7565285D,High Spender,Axis,Myntra,Beauty,3529.08,Credit Card,HDFC,Amex,5,200,1499,True,176.45,4.9999,60,2024-08-08,2024-10-07,Flat 5% discount on Myntra order via HDFC Credit Card. Max benefit Rs.200. Min order Rs.1499.,5.4999
TXN102804,D9782AD5,Frequent Buyer,SBI,Blinkit,Grocery,1464.86,Credit Card,PhonePe,RuPay,7,750,2999,False,0.0,0.0,90,2024-03-22,2024-06-20,PhonePe Credit Card users get 7% back on Blinkit purchases in Grocery. Offer capped at Rs.750 min spend Rs.2999.,0.0
TXN102805,240ADEDF,Low Spender,Kotak,MakeMyTrip,Travel,29805.51,UPI,PhonePe,N/A,12,100,4999,True,100.0,0.3355,14,2024-07-12,2024-07-26,Flat 12% discount on MakeMyTrip order via PhonePe UPI. Max benefit Rs.100. Min order Rs.4999.,0.8355
TXN102806,7161B112,Moderate Spender,ICICI,Swiggy,Food Delivery,754.7,Debit Card,PNB,Mastercard,8,300,499,True,60.38,8.0005,60,2024-01-29,2024-03-29,Save up to Rs.300 with 8% cashback on Food Delivery using PNB Debit Card. Minimum cart value Rs.499.,8.5005
TXN102807,8918E6A6,Moderate Spender,ICICI,Zomato,Food Delivery,1011.35,Net Banking,Yes Bank,N/A,12,75,199,True,75.0,7.4158,30,2024-02-21,2024-03-22,Save up to Rs.75 with 12% cashback on Food Delivery using Yes Bank Net Banking. Minimum cart value Rs.199.,7.9158
TXN102808,17A3A58D,Occasional Buyer,HDFC,Blinkit,Grocery,2946.87,Wallet,Yes Bank,N/A,5,750,2999,False,0.0,0.0,90,2024-12-22,2025-03-22,5% cashback for Yes Bank N/A cardholders on Grocery items at Blinkit. Cap Rs.750 Threshold Rs.2999.,0.0
TXN102809,CC8CF8E6,Frequent Buyer,ICICI,BigBasket,Grocery,1930.99,UPI,HDFC,N/A,7,1000,1999,False,0.0,0.0,7,2024-09-23,2024-09-30,Flat 7% discount on BigBasket order via HDFC UPI. Max benefit Rs.1000. Min order Rs.1999.,0.0
TXN102810,0523636D,High Spender,Axis,Flipkart,Fashion,5504.16,UPI,HDFC,N/A,7,150,299,True,150.0,2.7252,90,2024-05-06,2024-08-04,7% cashback up to Rs.150 on Fashion purchases using HDFC UPI. Min transaction Rs.299.,3.2252
TXN102811,58C8E327,Occasional Buyer,Kotak,Zomato,Food Delivery,783.04,Wallet,ICICI,N/A,5,150,4999,False,0.0,0.0,60,2024-11-04,2025-01-03,Exclusive ICICI offer: 5% instant discount on Zomato via Wallet. Max savings Rs.150. Min purchase Rs.4999.,0.0
TXN102812,60C9895C,Frequent Buyer,Kotak,Amazon,Electronics,63192.17,Debit Card,SBI,Visa,3,300,999,True,300.0,0.4747,7,2024-09-13,2024-09-20,SBI Debit Card users get 3% back on Amazon purchases in Electronics. Offer capped at Rs.300 min spend Rs.999.,0.9747
TXN102813,974DA197,Low Spender,HDFC,Swiggy,Food Delivery,932.92,UPI,SBI,N/A,7,75,999,False,0.0,0.0,14,2024-07-21,2024-08-04,Exclusive SBI offer: 7% instant discount on Swiggy via UPI. Max savings Rs.75. Min purchase Rs.999.,0.0
TXN102814,C9C9D7C5,Low Spender,SBI,Amazon,Books,211.37,Net Banking,HDFC,N/A,5,150,299,False,0.0,0.0,90,2024-10-31,2025-01-29,Flat 5% discount on Amazon order via HDFC Net Banking. Max benefit Rs.150. Min order Rs.299.,0.0
TXN102815,6C7869FE,Moderate Spender,HDFC,Flipkart,Fashion,5168.19,Wallet,HDFC,N/A,7,75,4999,True,75.0,1.4512,60,2024-11-21,2025-01-20,HDFC Wallet users get 7% back on Flipkart purchases in Fashion. Offer capped at Rs.75 min spend Rs.4999.,1.9512
TXN102816,EFE9442F,Frequent Buyer,No Preference,Amazon,Electronics,57436.72,Credit Card,PhonePe,Visa,15,300,1999,True,300.0,0.5223,14,2024-03-30,2024-04-13,Save up to Rs.300 with 15% cashback on Electronics using PhonePe Credit Card. Minimum cart value Rs.1999.,1.0223
TXN102817,8FC5D4C5,High Spender,Kotak,Zomato,Food Delivery,1488.1,Wallet,PNB,N/A,3,250,299,True,44.64,2.9998,30,2024-05-25,2024-06-24,3% cashback for PNB N/A cardholders on Food Delivery items at Zomato. Cap Rs.250 Threshold Rs.299.,3.4998
TXN102818,1CC737BC,Occasional Buyer,Kotak,Flipkart,Electronics,39889.71,Credit Card,GPay,Amex,2,100,4999,True,100.0,0.2507,14,2024-09-29,2024-10-13,Use your GPay Amex card and earn 2% cashback capped at Rs.100. Applicable on Electronics orders over Rs.4999.,0.7507
TXN102819,240ADEDF,Low Spender,SBI,Amazon,Electronics,51743.34,Wallet,HDFC,N/A,7,200,299,True,200.0,0.3865,14,2024-04-14,2024-04-28,Use your HDFC N/A card and earn 7% cashback capped at Rs.200. Applicable on Electronics orders over Rs.299.,0.8865
TXN102820,A3BA5BBD,Occasional Buyer,No Preference,Amazon,Electronics,33099.34,Wallet,GPay,N/A,7,100,1499,True,100.0,0.3021,7,2024-10-06,2024-10-13,Exclusive GPay offer: 7% instant discount on Amazon via Wallet. Max savings Rs.100. Min purchase Rs.1499.,0.8021
TXN102821,6A16DEF7,High Spender,ICICI,Nykaa,Beauty,1052.83,Debit Card,PhonePe,Visa,5,75,999,True,52.64,4.9999,7,2024-02-20,2024-02-27,Flat 5% discount on Nykaa order via PhonePe Debit Card. Max benefit Rs.75. Min order Rs.999.,5.4999
TXN102822,8918E6A6,Frequent Buyer,SBI,BigBasket,Grocery,1728.66,Debit Card,SBI,Amex,15,50,299,True,50.0,2.8924,7,2024-07-24,2024-07-31,15% cashback for SBI Amex cardholders on Grocery items at BigBasket. Cap Rs.50 Threshold Rs.299.,3.3924
TXN102823,87E81108,Low Spender,HDFC,Myntra,Beauty,4034.93,Wallet,Yes Bank,N/A,5,1000,199,True,201.75,5.0001,14,2024-06-12,2024-06-26,Get flat 5% off with Yes Bank Wallet on Myntra. Maximum discount Rs.1000. Valid on orders above Rs.199.,5.5001
TXN102824,3E6C609D,Moderate Spender,Kotak,Myntra,Beauty,3843.86,Net Banking,PNB,N/A,7,50,499,True,50.0,1.3008,14,2024-01-21,2024-02-04,Save up to Rs.50 with 7% cashback on Beauty using PNB Net Banking. Minimum cart value Rs.499.,1.8008
TXN102825,DCE6ABCE,Occasional Buyer,No Preference,MakeMyTrip,Travel,32754.39,Credit Card,Kotak,Visa,10,150,299,True,150.0,0.458,90,2024-09-24,2024-12-23,Save up to Rs.150 with 10% cashback on Travel using Kotak Credit Card. Minimum cart value Rs.299.,0.958
TXN102826,07F05E6E,Low Spender,HDFC,MakeMyTrip,Travel,23473.22,UPI,HDFC,N/A,8,750,1999,True,750.0,3.1951,14,2024-10-07,2024-10-21,Save up to Rs.750 with 8% cashback on Travel using HDFC UPI. Minimum cart value Rs.1999.,3.6951
TXN102827,AAFF1F42,Occasional Buyer,Axis,Amazon,Books,1194.34,Wallet,Kotak,N/A,12,500,4999,False,0.0,0.0,7,2024-01-04,2024-01-11,Exclusive Kotak offer: 12% instant discount on Amazon via Wallet. Max savings Rs.500. Min purchase Rs.4999.,0.0
TXN102828,CE60B52B,Occasional Buyer,Axis,BigBasket,Grocery,2543.1,UPI,BOB,N/A,7,250,1999,True,178.02,7.0001,7,2024-02-13,2024-02-20,7% cashback for BOB N/A cardholders on Grocery items at BigBasket. Cap Rs.250 Threshold Rs.1999.,7.5001
TXN102829,77D729D6,Moderate Spender,Axis,Swiggy,Food Delivery,1015.68,Net Banking,Axis,N/A,5,750,499,True,50.78,4.9996,90,2024-01-14,2024-04-13,Get flat 5% off with Axis Net Banking on Swiggy. Maximum discount Rs.750. Valid on orders above Rs.499.,5.4996
TXN102830,D47D51CA,Frequent Buyer,ICICI,Swiggy,Food Delivery,637.36,Credit Card,SBI,Visa,7,200,199,True,44.62,7.0008,60,2024-04-10,2024-06-09,Flat 7% discount on Swiggy order via SBI Credit Card. Max benefit Rs.200. Min order Rs.199.,7.5008
TXN102831,EC07C02A,Low Spender,HDFC,IRCTC,Travel,19466.08,Debit Card,Kotak,Visa,12,250,299,True,250.0,1.2843,7,2024-12-11,2024-12-18,12% cashback for Kotak Visa cardholders on Travel items at IRCTC. Cap Rs.250 Threshold Rs.299.,1.7843
TXN102832,EDBCDC66,High Spender,Axis,Flipkart,Electronics,39566.62,Net Banking,Kotak,N/A,10,500,2999,True,500.0,1.2637,90,2024-10-11,2025-01-09,Flat 10% discount on Flipkart order via Kotak Net Banking. Max benefit Rs.500. Min order Rs.2999.,1.7637
TXN102833,FC53F9A6,Moderate Spender,No Preference,Flipkart,Fashion,7206.76,UPI,HDFC,N/A,15,1000,199,True,1000.0,13.8759,30,2024-11-20,2024-12-20,Save up to Rs.1000 with 15% cashback on Fashion using HDFC UPI. Minimum cart value Rs.199.,14.3759
TXN102834,E86DA353,Low Spender,ICICI,Blinkit,Grocery,1859.38,Credit Card,ICICI,RuPay,10,300,4999,False,0.0,0.0,60,2024-08-25,2024-10-24,10% cashback for ICICI RuPay cardholders on Grocery items at Blinkit. Cap Rs.300 Threshold Rs.4999.,0.0
TXN102835,47F2A0EF,Low Spender,Kotak,MakeMyTrip,Travel,14862.77,Net Banking,GPay,N/A,2,75,4999,True,75.0,0.5046,7,2024-10-17,2024-10-24,Use your GPay N/A card and earn 2% cashback capped at Rs.75. Applicable on Travel orders over Rs.4999.,1.0046
TXN102836,B114536E,Low Spender,Axis,Myntra,Beauty,1856.2,Net Banking,PNB,N/A,2,100,499,True,37.12,1.9998,14,2024-10-11,2024-10-25,2% cashback up to Rs.100 on Beauty purchases using PNB Net Banking. Min transaction Rs.499.,2.4998
TXN102837,E9D65AEC,High Spender,ICICI,BigBasket,Grocery,1662.96,Debit Card,PNB,Amex,5,250,999,True,83.15,5.0001,14,2024-01-31,2024-02-14,PNB Debit Card users get 5% back on BigBasket purchases in Grocery. Offer capped at Rs.250 min spend Rs.999.,5.5001
TXN102838,9D1F0984,Frequent Buyer,No Preference,Swiggy,Food Delivery,857.58,Wallet,PNB,N/A,7,250,4999,False,0.0,0.0,14,2024-08-22,2024-09-05,Use your PNB N/A card and earn 7% cashback capped at Rs.250. Applicable on Food Delivery orders over Rs.4999.,0.0
TXN102839,F69D7FC6,Frequent Buyer,ICICI,Zomato,Food Delivery,1095.79,Credit Card,SBI,RuPay,2,1000,999,True,21.92,2.0004,90,2024-09-14,2024-12-13,Flat 2% discount on Zomato order via SBI Credit Card. Max benefit Rs.1000. Min order Rs.999.,2.5004
TXN102840,268D5234,Occasional Buyer,ICICI,IRCTC,Travel,38757.96,UPI,BOB,N/A,8,200,499,True,200.0,0.516,60,2024-05-07,2024-07-06,Exclusive BOB offer: 8% instant discount on IRCTC via UPI. Max savings Rs.200. Min purchase Rs.499.,1.016
TXN102841,70500889,Occasional Buyer,No Preference,MakeMyTrip,Travel,36085.41,Wallet,ICICI,N/A,12,500,2999,True,500.0,1.3856,14,2024-03-20,2024-04-03,12% cashback for ICICI N/A cardholders on Travel items at MakeMyTrip. Cap Rs.500 Threshold Rs.2999.,1.8856
TXN102842,F9972303,High Spender,ICICI,Zomato,Food Delivery,1358.19,Net Banking,PhonePe,N/A,5,50,299,True,50.0,3.6814,60,2024-08-05,2024-10-04,Exclusive PhonePe offer: 5% instant discount on Zomato via Net Banking. Max savings Rs.50. Min purchase Rs.299.,4.1814
TXN102843,E7C6F8E5,High Spender,HDFC,Flipkart,Home & Kitchen,13977.55,Debit Card,ICICI,RuPay,12,150,1499,True,150.0,1.0731,30,2024-03-31,2024-04-30,Flat 12% discount on Flipkart order via ICICI Debit Card. Max benefit Rs.150. Min order Rs.1499.,1.5731
TXN102844,407F4BAE,Occasional Buyer,ICICI,Blinkit,Grocery,791.26,Debit Card,Axis,RuPay,15,50,1499,False,0.0,0.0,30,2024-05-16,2024-06-15,Axis Debit Card users get 15% back on Blinkit purchases in Grocery. Offer capped at Rs.50 min spend Rs.1499.,0.0
TXN102845,3B7CB420,Low Spender,No Preference,BigBasket,Grocery,1031.42,UPI,SBI,N/A,3,75,299,True,30.94,2.9997,60,2024-06-22,2024-08-21,Save up to Rs.75 with 3% cashback on Grocery using SBI UPI. Minimum cart value Rs.299.,3.4997
TXN102846,83FB2D4D,Frequent Buyer,SBI,BigBasket,Grocery,1590.74,UPI,SBI,N/A,3,750,1499,True,47.72,2.9999,14,2024-11-16,2024-11-30,Save up to Rs.750 with 3% cashback on Grocery using SBI UPI. Minimum cart value Rs.1499.,3.4999
TXN102847,D9782AD5,Moderate Spender,Kotak,Flipkart,Home & Kitchen,1954.59,Wallet,ICICI,N/A,3,300,1499,True,58.64,3.0001,60,2024-11-24,2025-01-23,Use your ICICI N/A card and earn 3% cashback capped at Rs.300. Applicable on Home & Kitchen orders over Rs.1499.,3.5001
TXN102848,A8E43439,High Spender,No Preference,Myntra,Beauty,1136.76,Wallet,BOB,N/A,15,100,1499,False,0.0,0.0,60,2024-04-14,2024-06-13,BOB Wallet users get 15% back on Myntra purchases in Beauty. Offer capped at Rs.100 min spend Rs.1499.,0.0
TXN102849,0E160EDB,Frequent Buyer,Kotak,Blinkit,Grocery,1311.57,Wallet,ICICI,N/A,10,150,199,True,131.16,10.0002,7,2024-08-25,2024-09-01,ICICI Wallet users get 10% back on Blinkit purchases in Grocery. Offer capped at Rs.150 min spend Rs.199.,10.5002
TXN102850,2A9A09DC,Low Spender,SBI,MakeMyTrip,Travel,40253.0,Debit Card,Kotak,Amex,5,150,199,True,150.0,0.3726,30,2024-08-26,2024-09-25,Use your Kotak Amex card and earn 5% cashback capped at Rs.150. Applicable on Travel orders over Rs.199.,0.8726
TXN102851,1E55DB0F,High Spender,No Preference,Zomato,Food Delivery,184.71,Wallet,ICICI,N/A,5,200,2999,False,0.0,0.0,30,2024-05-02,2024-06-01,5% cashback for ICICI N/A cardholders on Food Delivery items at Zomato. Cap Rs.200 Threshold Rs.2999.,0.0
TXN102852,EC07C02A,Occasional Buyer,ICICI,BigBasket,Grocery,2310.9,Credit Card,Kotak,Amex,2,300,2999,False,0.0,0.0,90,2024-07-18,2024-10-16,Get flat 2% off with Kotak Credit Card on BigBasket. Maximum discount Rs.300. Valid on orders above Rs.2999.,0.0
TXN102853,E12AC2C7,Low Spender,Axis,IRCTC,Travel,13632.59,Net Banking,Kotak,N/A,3,100,299,True,100.0,0.7335,90,2024-09-08,2024-12-07,3% cashback up to Rs.100 on Travel purchases using Kotak Net Banking. Min transaction Rs.299.,1.2335
TXN102854,ABAA7AAA,High Spender,HDFC,Myntra,Fashion,6871.28,UPI,PNB,N/A,3,250,199,True,206.14,3.0,7,2024-02-25,2024-03-03,Use your PNB N/A card and earn 3% cashback capped at Rs.250. Applicable on Fashion orders over Rs.199.,3.5
TXN102855,70500889,Low Spender,ICICI,Zomato,Food Delivery,710.68,Credit Card,Kotak,Visa,5,500,499,True,35.53,4.9994,90,2024-11-13,2025-02-11,Flat 5% discount on Zomato order via Kotak Credit Card. Max benefit Rs.500. Min order Rs.499.,5.4994
TXN102856,B114536E,Frequent Buyer,ICICI,Swiggy,Food Delivery,1399.43,Credit Card,BOB,Amex,3,200,1499,False,0.0,0.0,14,2024-07-09,2024-07-23,3% cashback up to Rs.200 on Food Delivery purchases using BOB Credit Card. Min transaction Rs.1499.,0.0
TXN102857,8FC5D4C5,Occasional Buyer,Kotak,Myntra,Beauty,3204.07,Net Banking,BOB,N/A,8,100,199,True,100.0,3.121,7,2024-11-27,2024-12-04,Get flat 8% off with BOB Net Banking on Myntra. Maximum discount Rs.100. Valid on orders above Rs.199.,3.621
TXN102858,62B9F783,Low Spender,SBI,BigBasket,Grocery,994.95,Credit Card,PhonePe,Amex,7,500,499,True,69.65,7.0004,14,2024-12-27,2025-01-10,Flat 7% discount on BigBasket order via PhonePe Credit Card. Max benefit Rs.500. Min order Rs.499.,7.5004
TXN102859,F86D4397,High Spender,Kotak,MakeMyTrip,Travel,26903.31,UPI,GPay,N/A,8,500,1999,True,500.0,1.8585,60,2024-12-23,2025-02-21,Flat 8% discount on MakeMyTrip order via GPay UPI. Max benefit Rs.500. Min order Rs.1999.,2.3585
TXN102860,0E160EDB,Occasional Buyer,No Preference,IRCTC,Travel,30465.6,Credit Card,IDFC,RuPay,15,500,4999,True,500.0,1.6412,90,2024-11-24,2025-02-22,Exclusive IDFC offer: 15% instant discount on IRCTC via Credit Card. Max savings Rs.500. Min purchase Rs.4999.,2.1412
TXN102861,4133F170,Occasional Buyer,Axis,Amazon,Fashion,2839.12,Credit Card,HDFC,RuPay,7,1000,1499,True,198.74,7.0001,90,2024-02-22,2024-05-22,HDFC Credit Card users get 7% back on Amazon purchases in Fashion. Offer capped at Rs.1000 min spend Rs.1499.,7.5001
TXN102862,DCBC7AC6,High Spender,ICICI,IRCTC,Travel,48811.56,UPI,Yes Bank,N/A,2,100,1999,True,100.0,0.2049,90,2024-11-19,2025-02-17,Flat 2% discount on IRCTC order via Yes Bank UPI. Max benefit Rs.100. Min order Rs.1999.,0.7049
TXN102863,5864E6F2,Occasional Buyer,Axis,Amazon,Fashion,2086.09,UPI,PhonePe,N/A,15,300,199,True,300.0,14.381,60,2024-06-16,2024-08-15,Get flat 15% off with PhonePe UPI on Amazon. Maximum discount Rs.300. Valid on orders above Rs.199.,14.881
TXN102864,20EDBA72,Moderate Spender,HDFC,Amazon,Electronics,42530.65,Debit Card,Yes Bank,Mastercard,5,300,1499,True,300.0,0.7054,30,2024-02-23,2024-03-24,5% cashback up to Rs.300 on Electronics purchases using Yes Bank Debit Card. Min transaction Rs.1499.,1.2054
TXN102865,AC58C552,Moderate Spender,SBI,MakeMyTrip,Travel,4922.49,UPI,Paytm,N/A,7,250,2999,True,250.0,5.0787,30,2024-05-03,2024-06-02,Paytm UPI users get 7% back on MakeMyTrip purchases in Travel. Offer capped at Rs.250 min spend Rs.2999.,5.5787
TXN102866,C25CF05C,High Spender,No Preference,Zomato,Food Delivery,1193.39,Wallet,IDFC,N/A,2,500,2999,False,0.0,0.0,30,2024-06-14,2024-07-14,2% cashback for IDFC N/A cardholders on Food Delivery items at Zomato. Cap Rs.500 Threshold Rs.2999.,0.0
TXN102867,B69AF7AE,Moderate Spender,Axis,BigBasket,Grocery,2264.04,Debit Card,IDFC,Visa,5,100,1999,True,100.0,4.4169,90,2024-05-28,2024-08-26,Flat 5% discount on BigBasket order via IDFC Debit Card. Max benefit Rs.100. Min order Rs.1999.,4.9169
TXN102868,A92B7ADA,Frequent Buyer,No Preference,Amazon,Electronics,54475.37,UPI,SBI,N/A,5,500,499,True,500.0,0.9178,90,2024-05-20,2024-08-18,Flat 5% discount on Amazon order via SBI UPI. Max benefit Rs.500. Min order Rs.499.,1.4178
TXN102869,EAD052FA,Moderate Spender,ICICI,IRCTC,Travel,25824.85,Wallet,Paytm,N/A,2,100,199,True,100.0,0.3872,14,2024-12-06,2024-12-20,Paytm Wallet users get 2% back on IRCTC purchases in Travel. Offer capped at Rs.100 min spend Rs.199.,0.8872
TXN102870,425450FE,Low Spender,Axis,Amazon,Electronics,47020.3,Credit Card,IDFC,Visa,5,200,499,True,200.0,0.4253,60,2024-10-15,2024-12-14,IDFC Credit Card users get 5% back on Amazon purchases in Electronics. Offer capped at Rs.200 min spend Rs.499.,0.9253
TXN102871,77528DFA,High Spender,ICICI,Blinkit,Grocery,486.81,Debit Card,PhonePe,Amex,12,150,1999,False,0.0,0.0,14,2024-11-10,2024-11-24,Save up to Rs.150 with 12% cashback on Grocery using PhonePe Debit Card. Minimum cart value Rs.1999.,0.0
TXN102872,47F2A0EF,Low Spender,SBI,Swiggy,Food Delivery,1159.58,Credit Card,Kotak,Visa,10,100,199,True,100.0,8.6238,60,2024-05-05,2024-07-04,Exclusive Kotak offer: 10% instant discount on Swiggy via Credit Card. Max savings Rs.100. Min purchase Rs.199.,9.1238
